"Tema","Entidad","Indicador","link.de.consulta","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"Económico","Nayarit","Longitud de la Red de Alimentadoras estatales (kilometros","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,20380,20680,20880,NA
"Económico","Nuevo León","Longitud de la Red de Alimentadoras estatales (kilometros","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,28890,33240,33240,33240
"Económico","Oaxaca","Longitud de la Red de Alimentadoras estatales (kilometros","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,45370,45470,46370,NA
"Económico","Puebla","Longitud de la Red de Alimentadoras estatales (kilometros","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,54280,54360,54360,NA
"Económico","Querétaro","Longitud de la Red de Alimentadoras estatales (kilometros","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,11730,11520,11880,NA
"Económico","Quintana Roo","Longitud de la Red de Alimentadoras estatales (kilometros","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,25700,25700,25700,25700
"Económico","San Luis Potosí","Longitud de la Red de Alimentadoras estatales (kilometros","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,58570,58510,58570,NA
"Económico","Sinaloa","Longitud de la Red de Alimentadoras estatales (kilometros","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,35930,36320,37040,38310
"Económico","Sonora","Longitud de la Red de Alimentadoras estatales (kilometros","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,50900,50900,50900,NA
"Económico","Tabasco","Longitud de la Red de Alimentadoras estatales (kilometros","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,54800,54890,54880,NA
"Económico","Tamaulipas","Longitud de la Red de Alimentadoras estatales (kilometros","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,28370,28370,28370,28490
"Económico","Tlaxcala","Longitud de la Red de Alimentadoras estatales (kilometros","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,11210,11210,11210,11210
"Económico","Veracruz de Ignacio de la Llave","Longitud de la Red de Alimentadoras estatales (kilometros","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,81380,82380,81580,NA
"Económico","Yucatán","Longitud de la Red de Alimentadoras estatales (kilometros","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,19450,47310,47310,47310
"Económico","Zacatecas","Longitud de la Red de Alimentadoras estatales (kilometros","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,49340,49340,49340,49340
"Económico","Aguascalientes","Longitud de la Red de Brechas Mejoradas (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000001#collapse-Tabulados",NA,NA,NA,NA,NA,3610,3610,3610,36055
"Económico","Baja California","Longitud de la Red de Brechas Mejoradas (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000001#collapse-Tabulados",NA,NA,NA,NA,NA,42840,42840,42840,NA
"Económico","Baja California Sur","Longitud de la Red de Brechas Mejoradas (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000001#collapse-Tabulados",NA,NA,NA,NA,NA,17180,17180,17180,NA
"Económico","Colima","Longitud de la Red de Brechas Mejoradas (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,1470,1470,270,270
"Económico","Chiapas","Longitud de la Red de Brechas Mejoradas (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,590,590,590,NA
"Económico","Durango","Longitud de la Red de Brechas Mejoradas (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,9300,9300,4770,4950
"Económico","Guanajuato","Longitud de la Red de Brechas Mejoradas (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,13230,13230,NA,NA
"Económico","Guerrero","Longitud de la Red de Brechas Mejoradas (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,59730,62200,62470,NA
"Económico","Hidalgo","Longitud de la Red de Brechas Mejoradas (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,21690,21690,21690,NA
"Económico","Michoacán de Ocampo","Longitud de la Red de Brechas Mejoradas (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,40000,40000,40000,40000
"Económico","Oaxaca","Longitud de la Red de Brechas Mejoradas (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,3370,3370,3370,NA
"Económico","Tabasco","Longitud de la Red de Brechas Mejoradas (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,2980,3230,3310,NA
"Económico","Veracruz de Ignacio de la Llave","Longitud de la Red de Brechas Mejoradas (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,93440,93440,93440,NA
"Económico","Yucatán","Longitud de la Red de Brechas Mejoradas (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,36190,36190,36190,36190
"Económico","Zacatecas","Longitud de la Red de Brechas Mejoradas (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,12950,12950,12950,12950
"Económico","Aguascalientes","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000001#collapse-Tabulados",NA,NA,NA,NA,NA,5180,5160,5120,4916
"Económico","Baja California","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000001#collapse-Tabulados",NA,NA,NA,NA,NA,22720,47910,74290,NA
"Económico","Baja California Sur","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000001#collapse-Tabulados",NA,NA,NA,NA,NA,12730,13170,13170,NA
"Económico","Campeche","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000001#collapse-Tabulados",NA,NA,NA,NA,NA,21760,22840,4130,4120
"Económico","Coahuila de Zaragoza","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,36390,36390,36390,36390
"Económico","Colima","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,15940,15940,15940,15940
"Económico","Chiapas","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,157170,157170,157170,NA
"Económico","Durango","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,104740,104740,77250,82360
"Económico","Guanajuato","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,72100,72100,72130,NA
"Económico","Guerrero","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,62200,60210,59090,NA
"Económico","Hidalgo","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,52900,52900,52900,NA
"Económico","Jalisco","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,147910,147870,68960,NA
"Económico","México","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,0,0,0,NA
"Económico","Michoacán de Ocampo","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,31140,31140,31140,31140
"Económico","Morelos","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,3960,11930,11930,NA
"Económico","Nayarit","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,23050,23050,22930,NA
"Económico","Nuevo León","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,31110,24740,24740,24740
"Económico","Oaxaca","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,228030,228730,232950,NA
"Económico","Puebla","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,46680,38740,48730,NA
"Económico","Querétaro","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,12640,12640,0,NA
"Económico","Quintana Roo","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,24150,24150,24150,24150
"Económico","San Luis Potosí","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,52240,52230,52230,NA
"Económico","Sinaloa","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,119280,118920,118200,116940
"Económico","Tabasco","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,41580,43590,44690,NA
"Económico","Tamaulipas","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,32330,32330,32330,32330
"Económico","Tlaxcala","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,12160,12160,12160,12160
"Económico","Veracruz de Ignacio de la Llave","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,43550,43670,44080,NA
"Económico","Yucatán","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,53770,25110,25110,25110
"Económico","Zacatecas","Longitud de la Red de Caminos Rurales (kilometros)","https://www.inegi.org.mx/app/areasgeograficas/?ag=07000005#collapse-Tabulados",NA,NA,NA,NA,NA,44560,44560,44560,44560
"Económico","Aguascalientes","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,41750791,35873594,32555414,NA
"Económico","Baja California","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,14951172,15205293,14694908,NA
"Económico","Baja California Sur","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,11653816,11661324,12048732,NA
"Económico","Campeche","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,382192896,134337526,11874209,NA
"Económico","Coahuila de Zaragoza","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,11425483,11744419,11492813,NA
"Económico","Colima","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,24949131,26187591,27387628,NA
"Económico","Chiapas","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,253259823,27245408,294787261,NA
"Económico","Chihuahua","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,32266889,24270516,20063158,NA
"Económico","Ciudad de México","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,48642,4721775,4309172,NA
"Económico","Durango","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,27289377,15234567,15764455,NA
"Económico","Guanajuato","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,35790523,38189874,37656259,NA
"Económico","Guerrero","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,100349364,104412682,105844867,NA
"Económico","Hidalgo","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,64811007,6769126,66570364,NA
"Económico","Jalisco","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,310778517,298341447,300683941,NA
"Económico","México","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,50379034,50588452,50194985,NA
"Económico","Michoacán de Ocampo","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,111001286,111326613,110670039,NA
"Económico","Morelos","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,89901335,94668701,95263809,NA
"Económico","Nayarit","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,22828713,21763691,22315517,NA
"Económico","Nuevo León","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,10512212,12227073,13907508,NA
"Económico","Oaxaca","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,216961317,212493091,21001509,NA
"Económico","Puebla","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,117959493,11713769,116317684,NA
"Económico","Querétaro","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,2810904,2132086,192214,NA
"Económico","Quintana Roo","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,158415519,88195005,7826628,NA
"Económico","San Luis Potosí","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,65346523,54907114,48202833,NA
"Económico","Sinaloa","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,9689467,9554018,8571291,NA
"Económico","Sonora","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,27410621,22659938,15539916,NA
"Económico","Tabasco","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,20606336,20851138,21280601,NA
"Económico","Tamaulipas","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,37445389,3905589,37853867,NA
"Económico","Tlaxcala","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,2612688,26094993,25703369,NA
"Económico","Veracruz de Ignacio de la Llave","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,250932423,255202327,256378063,NA
"Económico","Yucatán","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,423584768,287819107,249886665,NA
"Económico","Zacatecas","Miel. Valor de la Producción (miles de pesos)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,9936913,35531502,44945401,NA
"Económico","Aguascalientes","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,84256,717447,641428,NA
"Económico","Baja California","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,294025,298143,286747,NA
"Económico","Baja California Sur","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,2253,222153,227459,NA
"Económico","Campeche","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,8274282,4605514,440765,NA
"Económico","Coahuila de Zaragoza","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,221339,226097,2178,NA
"Económico","Colima","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,522153,535782,529505,NA
"Económico","Chiapas","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,5637957,5892322,5941506,NA
"Económico","Chihuahua","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,677519,495572,4056,NA
"Económico","Ciudad de México","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,8942,85411,77761,NA
"Económico","Durango","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,526629,293429,301147,NA
"Económico","Guanajuato","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,69174,734703,721102,NA
"Económico","Guerrero","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,2081286,2111765,2088942,NA
"Económico","Hidalgo","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,1431192,1451695,1421521,NA
"Económico","Jalisco","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,607884,5806074,5848986,NA
"Económico","México","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,939362,931226,918229,NA
"Económico","Michoacán de Ocampo","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,2074868,2055484,2032442,NA
"Económico","Morelos","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,1998668,2035278,2039132,NA
"Económico","Nayarit","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,476149,45329,461467,NA
"Económico","Nuevo León","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,20348,23429,265212,NA
"Económico","Oaxaca","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,4883935,4795177,4715891,NA
"Económico","Puebla","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,2440433,2383571,2356676,NA
"Económico","Querétaro","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,57494,42936,3844,NA
"Económico","Quintana Roo","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,3436388,272778,2936821,NA
"Económico","San Luis Potosí","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,129549,1085975,94697,NA
"Económico","Sinaloa","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,192083,187473,168044,NA
"Económico","Sonora","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,527683,432969,296131,NA
"Económico","Tabasco","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,413478,41376,417927,NA
"Económico","Tamaulipas","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,798613,828652,794974,NA
"Económico","Tlaxcala","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,515304,509302,500513,NA
"Económico","Veracruz de Ignacio de la Llave","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,515426,5239764,52330,NA
"Económico","Yucatán","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,9220188,9450518,9250391,NA
"Económico","Zacatecas","Miel. Volumen de la Producción (toneladas)","https://nube.agricultura.gob.mx/cierre_agricola/",NA,NA,NA,NA,NA,2098253,749625,940946,NA
"Económico","Aguascalientes","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,7847,7978,7979,7979,NA,NA
"Económico","Baja California","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,27348,28763,29968,28961,NA,NA
"Económico","Baja California Sur","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,27817,28175,28375,28665,NA,NA
"Económico","Campeche","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,8390,8390,7847,8090,NA,NA
"Económico","Coahuila de Zaragoza","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,14330,14555,14984,15419,NA,NA
"Económico","Colima","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,8659,9240,8846,8920,NA,NA
"Económico","Chiapas","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,23329,24120,24253,24245,NA,NA
"Económico","Chihuahua","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,22878,22878,23393,23393,NA,NA
"Económico","Ciudad de México","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,52666,52764,53409,60485,NA,NA
"Económico","Durango","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,6748,6778,7505,7617,NA,NA
"Económico","Guanajuato","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,32013,32016,31904,32565,NA,NA
"Económico","Guerrero","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,32679,34940,32932,32932,NA,NA
"Económico","Hidalgo","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,14927,15003,14671,16005,NA,NA
"Económico","Jalisco","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,78533,78969,82066,82778,NA,NA
"Económico","México","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,28648,28648,28648,23493,NA,NA
"Económico","Michoacán de Ocampo","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,18165,18160,18230,18230,NA,NA
"Económico","Morelos","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,15931,14195,13137,13497,NA,NA
"Económico","Nayarit","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,36559,36559,36559,36559,NA,NA
"Económico","Nuevo León","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,21001,22269,22609,23669,NA,NA
"Económico","Oaxaca","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,29928,30122,30543,31200,NA,NA
"Económico","Puebla","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,28340,29694,30767,31675,NA,NA
"Económico","Querétaro","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,15884,15884,15884,15884,NA,NA
"Económico","Quintana Roo","Oferta de alojamiento en la entidad (cuartos)","https://datatur.sectur.gob.mx/SitePages/CompendioEstadistico.aspx",NA,NA,NA,114789,118772,127399,130123,NA,NA
