"Tema","Entidad","Indicador","link.de.consulta","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"Económico","Querétaro","Cuartos de establecimientos de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,18129,20251,NA,NA
"Económico","Quintana Roo","Cuartos de establecimientos de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,118772,127399,130123,NA
"Económico","San Luis Potosí","Cuartos de establecimientos de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,15939,16018,16604,NA
"Económico","Sinaloa","Cuartos de establecimientos de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,26781,NA,24529,24500
"Económico","Sonora","Cuartos de establecimientos de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,NA,12171,NA
"Económico","Tabasco","Cuartos de establecimientos de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,12956,13139,13301,NA
"Económico","Tamaulipas","Cuartos de establecimientos de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,28263,NA,28263,NA
"Económico","Tlaxcala","Cuartos de establecimientos de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,5825,5543,5978,NA
"Económico","Veracruz de Ignacio de la Llave","Cuartos de establecimientos de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,51589,51758,51983,NA
"Económico","Yucatán","Cuartos de establecimientos de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,15480,NA,16483,NA
"Económico","Zacatecas","Cuartos de establecimientos de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,7917,7619,NA
"Económico","Aguascalientes","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",1.24404466349565,0.931817145999899,0.931817145999899,NA,NA,NA,NA,NA,NA
"Económico","Baja California","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",3.7941499877737,3.05552518686392,2.95508965571918,NA,NA,NA,NA,NA,NA
"Económico","Baja California Sur","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",1.79898034331322,1.21486902549903,1.19894965086039,NA,NA,NA,NA,NA,NA
"Económico","Campeche","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",0.182353825798812,0.586017262969497,0.585404709391791,NA,NA,NA,NA,NA,NA
"Económico","Chiapas","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",5.69872039788081,6.35276708664873,6.32543924078509,NA,NA,NA,NA,NA,NA
"Económico","Chihuahua","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",9.20859598940621,7.15271970179824,7.03337494320769,NA,NA,NA,NA,NA,NA
"Económico","Ciudad de México","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",2.45560948846876,2.39736382702911,2.37085228993737,NA,NA,NA,NA,NA,NA
"Económico","Coahuila de Zaragoza","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",5.64158858846822,4.82807418664734,4.82969044823925,NA,NA,NA,NA,NA,NA
"Económico","Colima","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",3.14139878033518,3.19473884047807,2.98513329569586,NA,NA,NA,NA,NA,NA
"Económico","Durango","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",3.0100918291151,3.18094131862011,3.12595831760009,NA,NA,NA,NA,NA,NA
"Económico","Guanajuato","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",0.891396612653667,0.811545529715591,0.788156630635573,NA,NA,NA,NA,NA,NA
"Económico","Guerrero","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",1.94293752960069,1.97594776396015,1.54832507470061,NA,NA,NA,NA,NA,NA
"Económico","Hidalgo","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",1.79637507293601,1.5081277419228,1.48703037693983,NA,NA,NA,NA,NA,NA
"Económico","Jalisco","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",2.23030543751885,1.92948374525471,1.86727254554527,NA,NA,NA,NA,NA,NA
"Económico","Michoacán de Ocampo","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",4.63317547084591,3.91834822852641,3.84098758219233,NA,NA,NA,NA,NA,NA
"Económico","Morelos","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",2.6036831162796,2.57952065614354,2.5431066391509,NA,NA,NA,NA,NA,NA
"Económico","México","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",2.54382892574727,2.56861388983741,2.68825929963107,NA,NA,NA,NA,NA,NA
"Económico","Nayarit","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",4.79276507236058,4.23257432076125,4.3848566892593,NA,NA,NA,NA,NA,NA
"Económico","Nuevo León","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",5.14609317728401,4.96734464737148,4.90733988289429,NA,NA,NA,NA,NA,NA
"Económico","Oaxaca","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",4.08924973483018,5.07746676709727,4.89656681970947,NA,NA,NA,NA,NA,NA
"Económico","Puebla","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",1.30740960094565,1.01210616180065,0.998422487262148,NA,NA,NA,NA,NA,NA
"Económico","Querétaro","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",0.238839832326921,0.141726553442371,0.137088627252091,NA,NA,NA,NA,NA,NA
"Económico","Quintana Roo","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",7.4928265191415,6.79511001736948,6.85577345829304,NA,NA,NA,NA,NA,NA
"Económico","San Luis Potosí","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",1.09467515005286,0.898850634913298,0.908669822158254,NA,NA,NA,NA,NA,NA
"Económico","Sinaloa","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",1.74345541650651,1.58664055984576,1.58664055984576,NA,NA,NA,NA,NA,NA
"Económico","Sonora","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",5.15766474361869,4.15453429871363,4.03218597844678,NA,NA,NA,NA,NA,NA
"Económico","Tabasco","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",0.867643675378084,1.02258118103949,1.01738423341282,NA,NA,NA,NA,NA,NA
"Económico","Tamaulipas","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",2.23357527561432,2.17644653695868,2.43491464077988,NA,NA,NA,NA,NA,NA
"Económico","Tlaxcala","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",0,0.0309816062048518,0.0549216124911454,NA,NA,NA,NA,NA,NA
"Económico","Veracruz de Ignacio de la Llave","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",4.93141360921858,5.02358817380434,4.9700481527223,NA,NA,NA,NA,NA,NA
"Económico","Yucatán","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",1.45144268912943,1.21982452804976,1.20906955182598,NA,NA,NA,NA,NA,NA
"Económico","Zacatecas","Deuda Pública (Porcentaje del PIB)","https://mexicocomovamos.mx/datos/",3.93662246053772,4.4403499879455,4.08571817113932,NA,NA,NA,NA,NA,NA
"Económico","Aguascalientes","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,208,208,208,NA
"Económico","Baja California","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,701,687,811,NA
"Económico","Baja California Sur","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,NA,500,NA
"Económico","Campeche","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,286,NA,304,304
"Económico","Chiapas","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,1100,1119,1150,NA
"Económico","Chihuahua","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,784,784,NA
"Económico","Ciudad de México","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,634,645,790,NA
"Económico","Coahuila de Zaragoza","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,459,470,497,NA
"Económico","Colima","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,290,280,279,NA
"Económico","Durango","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,363,451,459,NA
"Económico","Guanajuato","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,1071,NA,1100,1104
"Económico","Guerrero","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,NA,702,NA
"Económico","Hidalgo","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,713,713,847,NA
"Económico","Jalisco","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,2644,2644,2821,2935
"Económico","Michoacán de Ocampo","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,722,722,722,NA
"Económico","Morelos","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,708,618,619,NA
"Económico","México","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,NA,1133,1218
"Económico","Nayarit","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,788,807,NA
"Económico","Nuevo León","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,459,477,488,504
"Económico","Oaxaca","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,1495,1521,1573,NA
"Económico","Puebla","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,1219,1282,1402,1418
"Económico","Querétaro","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,869,1245,NA,NA
"Económico","Quintana Roo","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,1200,1331,1349,NA
"Económico","San Luis Potosí","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,548,556,583,NA
"Económico","Sinaloa","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,684,NA,621,620
"Económico","Sonora","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,NA,511,NA
"Económico","Tabasco","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,529,534,548,NA
"Económico","Tamaulipas","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,743,NA,743,NA
"Económico","Tlaxcala","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,405,374,422,NA
"Económico","Veracruz de Ignacio de la Llave","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,2053,2072,2081,NA
"Económico","Yucatán","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,575,NA,649,NA
"Económico","Zacatecas","Establecimiento de Hospedaje","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,304,289,NA
"Económico","Aguascalientes","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,14,14,14,NA
"Económico","Baja California","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,90,39,189,NA
"Económico","Baja California Sur","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,NA,22,NA
"Económico","Campeche","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,68,NA,72,68
"Económico","Chiapas","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,413,410,412,NA
"Económico","Chihuahua","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,235,235,NA
"Económico","Ciudad de México","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,87,87,203,NA
"Económico","Coahuila de Zaragoza","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,10,10,8,NA
"Económico","Colima","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,24,24,23,NA
"Económico","Durango","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,38,24,27,NA
"Económico","Guanajuato","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,73,NA,77,75
"Económico","Guerrero","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,NA,39,NA
"Económico","Hidalgo","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,48,48,41,NA
"Económico","Jalisco","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,214,214,207,192
"Económico","Michoacán de Ocampo","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,75,75,75,NA
"Económico","Morelos","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,91,73,74,NA
"Económico","México","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,NA,248,272
"Económico","Nayarit","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,91,91,NA
"Económico","Nuevo León","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,54,59,61,61
"Económico","Oaxaca","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,94,94,91,NA
"Económico","Puebla","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,187,188,210,210
"Económico","Querétaro","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,81,77,NA,NA
"Económico","Quintana Roo","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,49,68,58,NA
"Económico","San Luis Potosí","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,105,105,104,NA
"Económico","Sinaloa","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,95,NA,35,35
"Económico","Sonora","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Económico","Tabasco","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,70,76,79,NA
"Económico","Tamaulipas","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,18,NA,18,NA
"Económico","Tlaxcala","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,43,27,36,NA
"Económico","Veracruz de Ignacio de la Llave","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,197,195,191,NA
"Económico","Yucatán","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,61,NA,66,NA
"Económico","Zacatecas","Establecimiento de Hospedaje según categoría (1 estrella)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,42,41,NA
"Económico","Aguascalientes","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,30,30,30,NA
"Económico","Baja California","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,74,114,163,NA
"Económico","Baja California Sur","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,NA,17,NA
"Económico","Campeche","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,54,NA,56,62
"Económico","Chiapas","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,148,150,168,NA
"Económico","Chihuahua","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,239,239,NA
"Económico","Ciudad de México","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,105,107,125,NA
"Económico","Coahuila de Zaragoza","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,49,49,49,NA
"Económico","Colima","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,29,31,31,NA
"Económico","Durango","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,52,46,47,NA
"Económico","Guanajuato","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,130,NA,132,130
"Económico","Guerrero","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,NA,100,NA
"Económico","Hidalgo","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,95,95,111,NA
"Económico","Jalisco","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,245,245,253,229
"Económico","Michoacán de Ocampo","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,137,137,137,NA
"Económico","Morelos","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,118,102,105,NA
"Económico","México","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,NA,164,171
"Económico","Nayarit","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,167,167,NA
"Económico","Nuevo León","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,25,25,25,25
"Económico","Oaxaca","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,162,163,163,NA
"Económico","Puebla","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,182,195,245,255
"Económico","Querétaro","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,109,106,NA,NA
"Económico","Quintana Roo","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,86,104,89,NA
"Económico","San Luis Potosí","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,89,93,100,NA
"Económico","Sinaloa","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,131,NA,73,73
"Económico","Sonora","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Económico","Tabasco","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,38,44,44,NA
"Económico","Tamaulipas","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,144,NA,136,NA
"Económico","Tlaxcala","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,61,50,44,NA
"Económico","Veracruz de Ignacio de la Llave","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,249,266,261,NA
"Económico","Yucatán","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,53,NA,67,NA
"Económico","Zacatecas","Establecimiento de Hospedaje según categoría (2 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,33,30,NA
"Económico","Aguascalientes","Establecimiento de Hospedaje según categoría (3 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,33,33,33,NA
"Económico","Baja California","Establecimiento de Hospedaje según categoría (3 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,96,198,181,NA
"Económico","Baja California Sur","Establecimiento de Hospedaje según categoría (3 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,NA,NA,45,NA
"Económico","Campeche","Establecimiento de Hospedaje según categoría (3 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,84,NA,94,92
"Económico","Chiapas","Establecimiento de Hospedaje según categoría (3 estrellas)","https://www.inegi.org.mx/app/areasgeograficas/?ag=13#collapse-Tabulados",NA,NA,NA,NA,NA,163,164,185,NA
